"CODIGO_BARRA";"ORIGEM";"DESCRICAO";"MARCA";"ATRIBUTO";"UN MEDIDA";"CATEGORIA";"COD_GRUPO";"grupo";"BALANCA";"QTDE_ESTOQUE";"PRECO_CUSTO";"PRECO_VENDA";"NCM";"CEST";"CFTOP";"UN_TRIBUT";"CEAN_TRIBUT";"CST-ICMS";"ALICOTA_ICMS";"CST_PIS";"PPIS";"CST_COFINS";"PCOFINS";"DT_CADASTRO";"LOJA"
7896849405631;0;"KIT";"AALVES";"FUNIL";"3UN";"REF 102";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7891021001618;0;"KIT CAFE";"MELITTA";"SEM DESCRIÇÃO";102;"SEM DESCRIÇÃO";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7891021001663;0;"KIT CAFE";"MELITTA";"SEM DESCRIÇÃO";103;"SEM DESCRIÇÃO";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7898328991130;0;"KIT CAIPIRA";"DELLA PLAST";"SEM DESCRIÇÃO";"2 PEÇAAS 620ML";"SEM DESCRIÇÃO";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;17;0;;0;;0;"2025/11/09";"MATRIZ"
7897996705308;0;"KIT CAIPIRINHA";"STOLF";"SEM DESCRIÇÃO";"5 PEÇAAS";"REF 293";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7893623410003;0;"KIT CHURRASCO";"FELIMENTAL";"ESPETO 70CM";"4UN";"SEM DESCRIÇÃO";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7894993108118;0;"KIT";"DURALEX";"PREPARO";"0G";"COD. 0348.83";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7897186031125;0;"KIT FACAS";"WESTERN";"PROFICIONAL";"C/7";"REF 7";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7897839700026;0;"KIT";"KEITA";"CORTADOR/DESCASCADOR";"0G";"COD 3801";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7891115402055;0;"KIT LANCHE";"PLASVALE";"SEM DESCRIÇÃO";"0G";"REF 205DB";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
1000002636206;0;"KIT MAMADEIRAS";"FIONA";"FASES";"0G";"REF 8110 AZUL";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7896033281102;0;"KIT MAMADEIRAS";"FIONA";"FASES";"0G";"REF 8110 ROSA";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7896033281201;0;"KIT MAMADEIRAS";"FIONA";"FASES";"0G";"REF 8120 ROSA";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7898297170772;0;"KIT";"NERKO";"SABONETEIRA";"2UN";"SEM DESCRIÇÃO";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7896594803010;0;"KIT";"NIQUELART";"PIA";"0G";"REF 301";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7898109501220;0;"KIT PENEIRA";"KM PLASTICOS";"SEM DESCRIÇÃO";"03UD";"REF 1005";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;0;0;;0;;0;"2025/11/09";"MATRIZ"
7898109500056;0;"KIT PENEIRAS";"FRITZKE";"SEM DESCRIÇÃO";"3UN";"SEM DESCRIÇÃO";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;17;0;;0;;0;"2025/11/09";"MATRIZ"
7898907687737;0;"KIT PIA";"PRATIC";"PINTADO A MAO";"03UD";"SEM DESCRIÇÃO";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;0;0;;0;;0;"2025/11/09";"MATRIZ"
7898927750152;0;"KIT REVISTA + DVD";"SEM DESCRIÇÃO";"SEM DESCRIÇÃO";"0G";9,99;200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;17;0;;0;;0;"2025/11/09";"MATRIZ"
7897763449107;0;"KIT REVISTA";"ESCALA";"2 LIVROS 2 CDS";"0G";"CURSO RAPIDO DE INGLÒS";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;17;0;;0;;0;"2025/11/09";"MATRIZ"
7896900210211;0;"KIT SORVETE";"INJETEMP";"BICHOLÚ";"0G";"SEM DESCRIÇÃO";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7894993130706;0;"LASANHEIRA";"MARINEX";"CLASSICA";"5,2L";"RETANGULAR REF 6538.63-3";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7898378690939;0;"LAVA ARROZ";"PLASMONT";"SEM DESCRIÇÃO";"0G";"REF 093";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7898121652573;0;"LAVA TUDO COM CABO";"RISCHIOTO";"SEM DESCRIÇÃO";"01UD";"REF 6010";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;0;0;;0;;0;"2025/11/09";"MATRIZ"
7898036782839;0;"LAVA TUDO";"INJEPLASTEC";"SEM DESCRIÇÃO";"0G";"REF 283";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7898378692452;0;"LAVA TUDO";"PLASMONT";"SEM DESCRIÇÃO";"0G";"REF 245";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7891115002354;0;"LAVA TUDO";"PLASVALE";"SEM DESCRIÇÃO";"0G";"REF 235";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7898121662015;0;"LAVA TUDO";"RISCHIOTO";"SEM DESCRIÇÃO";"0G";"REF 6201";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7896709110170;0;"LAVADOR ARROZ";"ELDORADO";"SEM DESCRIÇÃO";"0G";"SEM DESCRIÇÃO";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7891115005195;0;"LAVADOR ARROZ";"PLASVALE";"SEM DESCRIÇÃO";"0G";"REF 519";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7896863803598;0;"LEGUMEIRA";"RAVINOX";"SEM DESCRIÇÃO";"175MM";"SEM DESCRIÇÃO";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7896863803635;0;"LEGUMEIRA";"RAVINOX";"SEM DESCRIÇÃO";"220MM";"SEM DESCRIÇÃO";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7896863803611;0;"LEGUMEIRA";"RAVINOX";"SEM DESCRIÇÃO";"270MM";"SEM DESCRIÇÃO";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7898007757101;0;"LEITEIRA";"CIV";"VIDRO";"460ML";"SEM DESCRIÇÃO";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7896943300740;0;"LEITEIRA";"DOCESAR";"ALUMINIO";"1.5L";"C/APITO";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7896943301501;0;"LEITEIRA";"DOCESAR";"ALUMINIO";"3L";"C/APITO";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7896943302539;0;"LEITEIRA";"DOCESAR";"KRAQUEADA";"1,5L";"C/APITO";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7891304802024;0;"LEITEIRA";"ROYAL";"ALUMINIO";"1LT";"REF 818";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;17;0;;0;;0;"2025/11/09";"MATRIZ"
2905;0;"LINHA COSTURA";"SEM DESCRIÇÃO";"SEM DESCRIÇÃO";"0G";"SEM DESCRIÇÃO";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7896443122170;0;"LIQUIDIFICADOR";"MALLORY";"EXPERT";"400W";"2 VELOCIDADES";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7896443122897;0;"LIQUIDIFICADOR";"MALLORY";"MAGNITIC";"1,5L";"5 VELOC AÇAO INOXIDAVEL";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7898216295456;0;"LIQUIDIFICADOR";"MONDIAL";"SEM DESCRIÇÃO";"1,5L";"POWER 1";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7891040031757;0;"LIXA D'AGUA";"3M";"SEM DESCRIÇÃO";"0G";"SEM DESCRIÇÃO";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7898911068171;0;"LIXEIRA";"ANTARES";"CANELADO";"30L";"C/TAMPA";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7898280070843;0;"LIXEIRA";"ARQPLAST";"SEM DESCRIÇÃO";"10L";"C/TAMPA REF CF:10";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7898280070096;0;"LIXEIRA";"ARQPLAST";"SEM DESCRIÇÃO";"20L";"C/TAMPA REF CF:20";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7898280070676;0;"LIXEIRA";"ARQPLAST";"SEM DESCRIÇÃO";"65L";"C/TAMPA";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7898280070836;0;"LIXEIRA";"ARQPLAST";"C/PEDAL";"0G";"REF CP.12";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7896725315061;0;"LIXEIRA";"BASCUL";"SEM DESCRIÇÃO";"12L";"REF 1506";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7896594803119;0;"LIXEIRA DE PIA";"NIQUELART";"SEM DESCRIÇÃO";"0G";"REF 311";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7898264719379;0;"LIXEIRA";"ERCAPLAST";"+ PORTA DETERGENTE";"3,5LT";"REF 937";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7898264719355;0;"LIXEIRA";"ERCAPLAST";"SEM DESCRIÇÃO";"7LT";"BASCULANTE PINTADO REF 935";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7898264711809;0;"LIXEIRA";"ERCAPLAST";"SEM DESCRIÇÃO";"7LT";"COM VASCULANTE";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7898264711427;0;"LIXEIRA";"ERCAPLAST";"P/PIA";"3.6LT";"SEM DESCRIÇÃO";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7898109500117;0;"LIXEIRA";"FRITZKE";"SEM DESCRIÇÃO";"10L";"C/TAMPA";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7897291811728;0;"LIXEIRA";"GIPLAS";"BASC";"10L";"SEM DESCRIÇÃO";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7898297101820;0;"LIXEIRA";"NERKO";"SEM DESCRIÇÃO";"2,4LT";"C/TAMPA";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7898297173254;0;"LIXEIRA";"NERKO";"C/PEDAL";"0G";"DECORADA";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7898378694203;0;"LIXEIRA";"PLASMONT";"BASCULANTE";"3,5ML";"DECORADO REF 420";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7898378696719;0;"LIXEIRA";"PLASMONT";"BASCULANTE";"3,6L";"P/PIA REF 671";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;17;0;;0;;0;"2025/11/09";"MATRIZ"
7898378694180;0;"LIXEIRA";"PLASMONT";"BASCULANTE";"7L";"REF 418";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7891115001722;0;"LIXEIRA";"PLASVALE";"SEM DESCRIÇÃO";"11L";"REF 172";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7891115001791;0;"LIXEIRA";"PLASVALE";"SEM DESCRIÇÃO";"12L";"REF 179";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7891115443751;0;"LIXEIRA";"PLASVALE";"SEM DESCRIÇÃO";"35L";"REF 375LP";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7891115001890;0;"LIXEIRA";"PLASVALE";"SEM DESCRIÇÃO";"4,1L";"REF 189";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7891115007571;0;"LIXEIRA";"PLASVALE";"SEM DESCRIÇÃO";"50L";"REF 757";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7891115443775;0;"LIXEIRA";"PLASVALE";"SEM DESCRIÇÃO";"64L";"REF 377";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7891115001708;0;"LIXEIRA";"PLASVALE";"BASCULANTE PIA";"2,7L";"REF 170";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7891115001821;0;"LIXEIRA";"PLASVALE";"C/PEDAL";"13L";"REF 182";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7891115001838;0;"LIXEIRA";"PLASVALE";"C/PEDAL";"8L";"REF 183";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7891115001944;0;"LIXEIRA";"PLASVALE";"RETRATIL";"0G";"REF 194";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7898121630403;0;"LIXEIRA";"RISCHIOTO";"BASCULANTE";"3,6L";"REF 3040";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7896725306830;0;"LIXEIRA";"TRITEC";"SEM DESCRIÇÃO";"12L";"REF 683 C/TAMPA";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7896725305017;0;"LIXEIRA";"TRITEC";"P/PIA";"0G";"REF 501";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7896725309619;0;"LIXEIRA";"TRITEC";"REPLAST";"2L";"QUADRADA";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7898197480568;0;"LIXEIRA";"VISALAR";"BASCULANTE";"7L";"PLASTICO DECORADA REF 120-D";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;17;0;;0;;0;"2025/11/09";"MATRIZ"
7896396105268;0;"LUVA TERMICA";"PLAST LEO";"ALUMINIZADA";"33CM";"SEM DESCRIÇÃO";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7896033280365;0;"MAMADEIRA";"FIONA";"+ 6 MESES";"240ML";"BICO LATEX COD 8036";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7896033271066;0;"MAMADEIRA";"FIONA";"DESENHOS";"0G";"BICO LATEX REF 7106";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
1000002630464;0;"MAMADEIRA";"FIONA";"DESENHOS";"0G";"BICO LATEX REF 7116 AZUL";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
1000002631515;0;"MAMADEIRA";"FIONA";"DESENHOS";"0G";"SILICONE REF 8106 AZUL";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7896033281065;0;"MAMADEIRA";"FIONA";"DESENHOS";"0G";"SILICONE REF 8106 ROSA";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
1000002630617;0;"MAMADEIRA";"FIONA";"DESENHOS SILICONE";"0G";"REF 8106 VERDE";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
1000002634240;0;"MAMADEIRA";"FIONA";"SEM DESCRIÇÃO";"0G";"REF 8016 AZUL";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7896033280167;0;"MAMADEIRA";"FIONA";"SEM DESCRIÇÃO";"0G";"REF 8016 ROSA";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7896033280310;0;"MAMADEIRA";"FIONA";"SILICONE";"250ML";"REF 8031 ROSA";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
1000002636770;0;"MAMADEIRA";"FIONA";"SILICONE";"250ML";"REF 8031 VERDE";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
1000002637562;0;"MAMADEIRA";"FIONA";"SILICONE DESENHOS";"0G";"REF 8117 AZUL";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7896033281171;0;"MAMADEIRA";"FIONA";"SILICONE DESENHOS";"0G";"REF 8117 ROSA";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
1000002636985;0;"MAMADEIRA";"FIONA";"SEM DESCRIÇÃO";"0G";"SILICONE REF 8021 AZUL";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7896033280211;0;"MAMADEIRA";"FIONA";"SEM DESCRIÇÃO";"0G";"SILICONE REF 8021 ROSA";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
1000002636732;0;"MAMADEIRA";"FIONA";"SEM DESCRIÇÃO";"0G";"SILICONE REF 8021 VERDE";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
1000002637074;0;"MAMADEIRA";"FIONA";"SILICONE";"0G";"REF 8031 AZUL";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7898030420706;0;"MAMADEIRA";"KROLON";"SEM DESCRIÇÃO";"240ML";"SEM DESCRIÇÃO";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7898030420256;0;"MAMADEIRA";"KROLON";"SEM DESCRIÇÃO";"240ML";"SEM DESCRIÇÃO";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7000000727887;0;"MAMADEIRA";"KUKA";"SEM DESCRIÇÃO";"240ML";"BICO SILICONE LILAS";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7000000728181;0;"MAMADEIRA";"KUKA";"SEM DESCRIÇÃO";"240ML";"BICO SILICONE ROSA";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7896000613653;0;"MAMADEIRA";"KUKA";"SEM DESCRIÇÃO";"250ML";"AZUL";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7000000818097;0;"MAMADEIRA";"KUKA";"SEM DESCRIÇÃO";"250ML";"ROSA";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7896000610553;0;"MAMADEIRA";"KUKA";"SEM DESCRIÇÃO";"0G";"BICO SILICONE REF 1055";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7896033295673;0;"MAMADEIRA";"LILLO";"ACINTURADA";"0G";"CORES REF 9567 AZUL";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7896033211130;0;"MAMADEIRA";"LILLO";"ACINTURADA CORES";"0G";"REF 9567 LILAS";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7896033211116;0;"MAMADEIRA";"LILLO";"ACINTURADA CORES";"0G";"REF 9567 ROSA";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7896033211147;0;"MAMADEIRA";"LILLO";"ACINTURADA CORES";"0G";"REF 9667 AZUL";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7896033211161;0;"MAMADEIRA";"LILLO";"ACINTURADA CORES";"0G";"REF 9667 VERDE";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7896033211154;0;"MAMADEIRA";"LILLO";"ACINTURADA CORES";"0G";"REF 966731 ROSA";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7896033211178;0;"MAMADEIRA";"LILLO";"ACINTURADA CORES";"0G";"REF 966751 LILAS";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7896033296526;0;"MAMADEIRA";"LILLO";"ACINTURADA";"0G";"TINTADA REF 9652 ROSA";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
1000002636343;0;"MAMADEIRA";"LILLO";"ACINTURADA";"0G";"TINTADA REF 9652 VERDE";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
1000002634608;0;"MAMADEIRA";"LILLO";"AMIGUINHOS ORTO";"0G";"REF 9961 AZUL";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7896033299619;0;"MAMADEIRA";"LILLO";"AMIGUINHOS";"0G";"ORTO REF 9961 ROSA";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7896033297011;0;"MAMADEIRA";"LILLO";"AMIGUINHOS SUPER";"0G";"REF 9701 ROSA";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
1000002636367;0;"MAMADEIRA";"LILLO";"AMIGUINHOS";"0G";"TINTADA REF 9751 AZUL";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7896033297516;0;"MAMADEIRA";"LILLO";"AMIGUINHOS";"0G";"TINTADA REF 9751 ROSA";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7896033211239;0;"MAMADEIRA";"LILLO";"CARINHO";"0G";"REF 9741 LARANJA";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7896033211246;0;"MAMADEIRA";"LILLO";"CARINHO";"0G";"REF 9741 VERDE";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7896033208116;0;"MAMADEIRA";"LILLO";"DISNEY";"250ML";"SILICONE COD 0811";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
1000002634646;0;"MAMADEIRA";"LILLO";"DISNEY";"0G";"SILICONE REF 0871 AZUL";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7896033208710;0;"MAMADEIRA";"LILLO";"DISNEY";"0G";"SILICONE REF 0871 ROSA";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7896033211338;0;"MAMADEIRA";"LILLO";"DIVERTIDA";"0G";"ORTODâNTICO REF 996121 AZUL";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7896033211345;0;"MAMADEIRA";"LILLO";"DIVERTIDA";"0G";"ORTODâNTICO REF 996131";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
1000002631881;0;"MAMADEIRA";"LILLO";"DIVERTIDA";"0G";"REF 9801 AZUL";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
7896033211253;0;"MAMADEIRA";"LILLO";"DIVERTIDA";"0G";"REF 9801 AZUL";200;"ITENS DOMESTICO 1";"C";0;0;0;;;;;;99;0;;0;;0;"2025/11/09";"MATRIZ"
